division;iteration_key;arousal_zelle;valence_zelle;dichte
KE;3;-0,95;-0,2167;0,0288
KE;3;-0,95;-0,1833;0,017
KE;3;-0,95;-0,15;0,0081
KE;3;-0,95;-0,1167;0,0032
KE;3;-0,95;-0,0833;0,001
KE;3;-0,95;-0,05;0,0003
KE;3;-0,95;-0,0167;0,0001
KE;3;-0,95;0,0167;0,0002
KE;3;-0,95;0,05;0,0007
KE;3;-0,95;0,0833;0,0022
KE;3;-0,95;0,1167;0,0058
KE;3;-0,95;0,15;0,0121
KE;3;-0,95;0,1833;0,0204
KE;3;-0,95;0,2167;0,028
KE;3;-0,95;0,25;0,0311
KE;3;-0,95;0,2833;0,0282
KE;3;-0,95;0,3167;0,0211
KE;3;-0,95;0,35;0,014
KE;3;-0,95;0,3833;0,0098
KE;3;-0,95;0,4167;0,0091
KE;3;-0,95;0,45;0,01
KE;3;-0,95;0,4833;0,0106
KE;3;-0,95;0,5167;0,0094
KE;3;-0,95;0,55;0,0068
KE;3;-0,95;0,5833;0,004
KE;3;-0,95;0,6167;0,0019
KE;3;-0,95;0,65;0,0007
KE;3;-0,95;0,6833;0,0002
KE;3;-0,95;0,7167;0,0001
KE;3;-0,9167;-0,85;0,0001
KE;3;-0,9167;-0,8167;0,0002
KE;3;-0,9167;-0,7833;0,0007
KE;3;-0,9167;-0,75;0,0018
KE;3;-0,9167;-0,7167;0,0037
KE;3;-0,9167;-0,6833;0,0064
KE;3;-0,9167;-0,65;0,0092
KE;3;-0,9167;-0,6167;0,0112
KE;3;-0,9167;-0,5833;0,0122
KE;3;-0,9167;-0,55;0,0124
KE;3;-0,9167;-0,5167;0,0124
KE;3;-0,9167;-0,4833;0,0121
KE;3;-0,9167;-0,45;0,012
KE;3;-0,9167;-0,4167;0,0138
KE;3;-0,9167;-0,3833;0,0191
KE;3;-0,9167;-0,35;0,0278
KE;3;-0,9167;-0,3167;0,0363
KE;3;-0,9167;-0,2833;0,0398
KE;3;-0,9167;-0,25;0,0357
KE;3;-0,9167;-0,2167;0,026
KE;3;-0,9167;-0,1833;0,0154
KE;3;-0,9167;-0,15;0,0074
KE;3;-0,9167;-0,1167;0,0029
KE;3;-0,9167;-0,0833;0,0009
KE;3;-0,9167;-0,05;0,0002
KE;3;-0,9167;-0,0167;0,0001
KE;3;-0,9167;0,0167;0,0002
KE;3;-0,9167;0,05;0,0008
KE;3;-0,9167;0,0833;0,0027
KE;3;-0,9167;0,1167;0,0068
KE;3;-0,9167;0,15;0,0142
KE;3;-0,9167;0,1833;0,0241
KE;3;-0,9167;0,2167;0,033
KE;3;-0,9167;0,25;0,0368
KE;3;-0,9167;0,2833;0,0333
KE;3;-0,9167;0,3167;0,0252
KE;3;-0,9167;0,35;0,017
KE;3;-0,9167;0,3833;0,0127
KE;3;-0,9167;0,4167;0,0125
KE;3;-0,9167;0,45;0,0144
KE;3;-0,9167;0,4833;0,0153
KE;3;-0,9167;0,5167;0,0136
KE;3;-0,9167;0,55;0,0099
KE;3;-0,9167;0,5833;0,0058
KE;3;-0,9167;0,6167;0,0028
KE;3;-0,9167;0,65;0,0011
KE;3;-0,9167;0,6833;0,0003
KE;3;-0,9167;0,7167;0,0001
KE;3;-0,8833;-0,85;0,0001
KE;3;-0,8833;-0,8167;0,0003
KE;3;-0,8833;-0,7833;0,0011
KE;3;-0,8833;-0,75;0,0028
KE;3;-0,8833;-0,7167;0,0058
KE;3;-0,8833;-0,6833;0,01
KE;3;-0,8833;-0,65;0,0143
KE;3;-0,8833;-0,6167;0,0174
KE;3;-0,8833;-0,5833;0,0189
KE;3;-0,8833;-0,55;0,0194
KE;3;-0,8833;-0,5167;0,0192
KE;3;-0,8833;-0,4833;0,0183
KE;3;-0,8833;-0,45;0,0169
KE;3;-0,8833;-0,4167;0,0167
KE;3;-0,8833;-0,3833;0,0198
KE;3;-0,8833;-0,35;0,0263
KE;3;-0,8833;-0,3167;0,0334
KE;3;-0,8833;-0,2833;0,0362
KE;3;-0,8833;-0,25;0,0324
KE;3;-0,8833;-0,2167;0,0236
KE;3;-0,8833;-0,1833;0,0139
KE;3;-0,8833;-0,15;0,0067
KE;3;-0,8833;-0,1167;0,0026
KE;3;-0,8833;-0,0833;0,0008
KE;3;-0,8833;-0,05;0,0002
KE;3;-0,8833;-0,0167;0,0001
KE;3;-0,8833;0,0167;0,0003
KE;3;-0,8833;0,05;0,001
KE;3;-0,8833;0,0833;0,0031
KE;3;-0,8833;0,1167;0,0079
KE;3;-0,8833;0,15;0,0164
KE;3;-0,8833;0,1833;0,0278
KE;3;-0,8833;0,2167;0,0381
KE;3;-0,8833;0,25;0,0424
KE;3;-0,8833;0,2833;0,0385
KE;3;-0,8833;0,3167;0,0292
KE;3;-0,8833;0,35;0,0202
KE;3;-0,8833;0,3833;0,0158
KE;3;-0,8833;0,4167;0,0165
KE;3;-0,8833;0,45;0,0193
KE;3;-0,8833;0,4833;0,0207
KE;3;-0,8833;0,5167;0,0184
KE;3;-0,8833;0,55;0,0134
KE;3;-0,8833;0,5833;0,0079
KE;3;-0,8833;0,6167;0,0038
KE;3;-0,8833;0,65;0,0015
KE;3;-0,8833;0,6833;0,0005
KE;3;-0,8833;0,7167;0,0001
KE;3;-0,85;-0,85;0,0001
KE;3;-0,85;-0,8167;0,0005
KE;3;-0,85;-0,7833;0,0015
KE;3;-0,85;-0,75;0,0038
KE;3;-0,85;-0,7167;0,008
KE;3;-0,85;-0,6833;0,0138
KE;3;-0,85;-0,65;0,0197
KE;3;-0,85;-0,6167;0,0241
KE;3;-0,85;-0,5833;0,0262
KE;3;-0,85;-0,55;0,0267
KE;3;-0,85;-0,5167;0,0264
KE;3;-0,85;-0,4833;0,025
KE;3;-0,85;-0,45;0,0224
KE;3;-0,85;-0,4167;0,0203
KE;3;-0,85;-0,3833;0,0215
KE;3;-0,85;-0,35;0,0265
KE;3;-0,85;-0,3167;0,0325
KE;3;-0,85;-0,2833;0,0349
KE;3;-0,85;-0,25;0,0311
KE;3;-0,85;-0,2167;0,0226
KE;3;-0,85;-0,1833;0,0134
KE;3;-0,85;-0,15;0,0064
KE;3;-0,85;-0,1167;0,0025
KE;3;-0,85;-0,0833;0,0008
KE;3;-0,85;-0,05;0,0002
KE;3;-0,85;-0,0167;0,0001
KE;3;-0,85;0,0167;0,0003
KE;3;-0,85;0,05;0,0011
KE;3;-0,85;0,0833;0,0034
KE;3;-0,85;0,1167;0,0086
KE;3;-0,85;0,15;0,0179
KE;3;-0,85;0,1833;0,0302
KE;3;-0,85;0,2167;0,0413
KE;3;-0,85;0,25;0,0459
KE;3;-0,85;0,2833;0,0417
KE;3;-0,85;0,3167;0,0318
KE;3;-0,85;0,35;0,0223
KE;3;-0,85;0,3833;0,0181
KE;3;-0,85;0,4167;0,0195
KE;3;-0,85;0,45;0,0233
KE;3;-0,85;0,4833;0,025
KE;3;-0,85;0,5167;0,0223
KE;3;-0,85;0,55;0,0162
KE;3;-0,85;0,5833;0,0096
KE;3;-0,85;0,6167;0,0046
KE;3;-0,85;0,65;0,0018
KE;3;-0,85;0,6833;0,0006
KE;3;-0,85;0,7167;0,0001
KE;3;-0,8167;-0,85;0,0001
KE;3;-0,8167;-0,8167;0,0006
KE;3;-0,8167;-0,7833;0,0018
KE;3;-0,8167;-0,75;0,0046
KE;3;-0,8167;-0,7167;0,0097
KE;3;-0,8167;-0,6833;0,0168
KE;3;-0,8167;-0,65;0,024
KE;3;-0,8167;-0,6167;0,0293
KE;3;-0,8167;-0,5833;0,0318
KE;3;-0,8167;-0,55;0,0325
KE;3;-0,8167;-0,5167;0,0322
KE;3;-0,8167;-0,4833;0,0303
KE;3;-0,8167;-0,45;0,027
KE;3;-0,8167;-0,4167;0,0239
KE;3;-0,8167;-0,3833;0,0241
KE;3;-0,8167;-0,35;0,0285
KE;3;-0,8167;-0,3167;0,0343
KE;3;-0,8167;-0,2833;0,0366
KE;3;-0,8167;-0,25;0,0326
KE;3;-0,8167;-0,2167;0,0237
KE;3;-0,8167;-0,1833;0,014
KE;3;-0,8167;-0,15;0,0067
KE;3;-0,8167;-0,1167;0,0026
KE;3;-0,8167;-0,0833;0,0008
KE;3;-0,8167;-0,05;0,0002
KE;3;-0,8167;-0,0167;0,0001
KE;3;-0,8167;0,0167;0,0003
KE;3;-0,8167;0,05;0,0011
KE;3;-0,8167;0,0833;0,0035
KE;3;-0,8167;0,1167;0,0088
KE;3;-0,8167;0,15;0,0182
KE;3;-0,8167;0,1833;0,0306
KE;3;-0,8167;0,2167;0,0418
KE;3;-0,8167;0,25;0,0463
KE;3;-0,8167;0,2833;0,042
KE;3;-0,8167;0,3167;0,032
KE;3;-0,8167;0,35;0,0227
KE;3;-0,8167;0,3833;0,0187
KE;3;-0,8167;0,4167;0,0206
KE;3;-0,8167;0,45;0,0247
KE;3;-0,8167;0,4833;0,0266
KE;3;-0,8167;0,5167;0,0238
KE;3;-0,8167;0,55;0,0173
KE;3;-0,8167;0,5833;0,0102
KE;3;-0,8167;0,6167;0,0049
KE;3;-0,8167;0,65;0,0019
KE;3;-0,8167;0,6833;0,0006
KE;3;-0,8167;0,7167;0,0002
KE;3;-0,7833;-0,85;0,0002
KE;3;-0,7833;-0,8167;0,0006
KE;3;-0,7833;-0,7833;0,0019
KE;3;-0,7833;-0,75;0,0049
KE;3;-0,7833;-0,7167;0,0104
KE;3;-0,7833;-0,6833;0,0179
KE;3;-0,7833;-0,65;0,0256
KE;3;-0,7833;-0,6167;0,0313
KE;3;-0,7833;-0,5833;0,034
KE;3;-0,7833;-0,55;0,0348
KE;3;-0,7833;-0,5167;0,0346
KE;3;-0,7833;-0,4833;0,0328
KE;3;-0,7833;-0,45;0,0295
KE;3;-0,7833;-0,4167;0,0264
KE;3;-0,7833;-0,3833;0,0269
KE;3;-0,7833;-0,35;0,0319
KE;3;-0,7833;-0,3167;0,0383
KE;3;-0,7833;-0,2833;0,0408
KE;3;-0,7833;-0,25;0,0362
KE;3;-0,7833;-0,2167;0,0263
KE;3;-0,7833;-0,1833;0,0155
KE;3;-0,7833;-0,15;0,0074
KE;3;-0,7833;-0,1167;0,0029
KE;3;-0,7833;-0,0833;0,0009
KE;3;-0,7833;-0,05;0,0002
KE;3;-0,7833;-0,0167;0,0001
KE;3;-0,7833;0,0167;0,0003
KE;3;-0,7833;0,05;0,0011
KE;3;-0,7833;0,0833;0,0034
KE;3;-0,7833;0,1167;0,0086
KE;3;-0,7833;0,15;0,0176
KE;3;-0,7833;0,1833;0,0293
KE;3;-0,7833;0,2167;0,0397
KE;3;-0,7833;0,25;0,0437
KE;3;-0,7833;0,2833;0,0394
KE;3;-0,7833;0,3167;0,0299
KE;3;-0,7833;0,35;0,0212
KE;3;-0,7833;0,3833;0,0175
KE;3;-0,7833;0,4167;0,0193
KE;3;-0,7833;0,45;0,0232
KE;3;-0,7833;0,4833;0,0249
KE;3;-0,7833;0,5167;0,0223
KE;3;-0,7833;0,55;0,0162
KE;3;-0,7833;0,5833;0,0096
KE;3;-0,7833;0,6167;0,0046
KE;3;-0,7833;0,65;0,0018
KE;3;-0,7833;0,6833;0,0006
KE;3;-0,7833;0,7167;0,0001
KE;3;-0,75;-0,85;0,0001
KE;3;-0,75;-0,8167;0,0006
KE;3;-0,75;-0,7833;0,0018
KE;3;-0,75;-0,75;0,0046
KE;3;-0,75;-0,7167;0,0097
KE;3;-0,75;-0,6833;0,0168
KE;3;-0,75;-0,65;0,024
KE;3;-0,75;-0,6167;0,0293
KE;3;-0,75;-0,5833;0,032
KE;3;-0,75;-0,55;0,0329
KE;3;-0,75;-0,5167;0,033
KE;3;-0,75;-0,4833;0,0319
KE;3;-0,75;-0,45;0,0295
KE;3;-0,75;-0,4167;0,0276
KE;3;-0,75;-0,3833;0,0294
KE;3;-0,75;-0,35;0,0357
KE;3;-0,75;-0,3167;0,043
KE;3;-0,75;-0,2833;0,0458
KE;3;-0,75;-0,25;0,0406
KE;3;-0,75;-0,2167;0,0295
KE;3;-0,75;-0,1833;0,0174
KE;3;-0,75;-0,15;0,0083
KE;3;-0,75;-0,1167;0,0032
KE;3;-0,75;-0,0833;0,001
KE;3;-0,75;-0,05;0,0003
KE;3;-0,75;-0,0167;0,0001
KE;3;-0,75;0,0167;0,0003
KE;3;-0,75;0,05;0,0011
KE;3;-0,75;0,0833;0,0034
KE;3;-0,75;0,1167;0,0084
KE;3;-0,75;0,15;0,0167
KE;3;-0,75;0,1833;0,0273
KE;3;-0,75;0,2167;0,0363
KE;3;-0,75;0,25;0,0395
KE;3;-0,75;0,2833;0,0353
KE;3;-0,75;0,3167;0,0265
KE;3;-0,75;0,35;0,0185
KE;3;-0,75;0,3833;0,0149
KE;3;-0,75;0,4167;0,0161
KE;3;-0,75;0,45;0,0191
KE;3;-0,75;0,4833;0,0205
KE;3;-0,75;0,5167;0,0183
KE;3;-0,75;0,55;0,0133
KE;3;-0,75;0,5833;0,0079
KE;3;-0,75;0,6167;0,0038
KE;3;-0,75;0,65;0,0015
KE;3;-0,75;0,6833;0,0005
KE;3;-0,75;0,7167;0,0001
KE;3;-0,7167;-0,85;0,0001
KE;3;-0,7167;-0,8167;0,0005
KE;3;-0,7167;-0,7833;0,0015
KE;3;-0,7167;-0,75;0,0038
KE;3;-0,7167;-0,7167;0,008
KE;3;-0,7167;-0,6833;0,0138
KE;3;-0,7167;-0,65;0,0198
KE;3;-0,7167;-0,6167;0,0242
KE;3;-0,7167;-0,5833;0,0265
KE;3;-0,7167;-0,55;0,0277
KE;3;-0,7167;-0,5167;0,0284
KE;3;-0,7167;-0,4833;0,0286
KE;3;-0,7167;-0,45;0,0279
KE;3;-0,7167;-0,4167;0,028
KE;3;-0,7167;-0,3833;0,0315
KE;3;-0,7167;-0,35;0,0391
KE;3;-0,7167;-0,3167;0,0472
KE;3;-0,7167;-0,2833;0,05
KE;3;-0,7167;-0,25;0,0443
KE;3;-0,7167;-0,2167;0,0321
KE;3;-0,7167;-0,1833;0,0189
KE;3;-0,7167;-0,15;0,009
KE;3;-0,7167;-0,1167;0,0035
KE;3;-0,7167;-0,0833;0,0011
KE;3;-0,7167;-0,05;0,0003
KE;3;-0,7167;-0,0167;0,0001
KE;3;-0,7167;0,0167;0,0004
KE;3;-0,7167;0,05;0,0013
KE;3;-0,7167;0,0833;0,0036
KE;3;-0,7167;0,1167;0,0085
KE;3;-0,7167;0,15;0,0164
KE;3;-0,7167;0,1833;0,0259
KE;3;-0,7167;0,2167;0,0337
KE;3;-0,7167;0,25;0,0359
KE;3;-0,7167;0,2833;0,0315
KE;3;-0,7167;0,3167;0,0233
KE;3;-0,7167;0,35;0,0158
KE;3;-0,7167;0,3833;0,0119
KE;3;-0,7167;0,4167;0,0121
KE;3;-0,7167;0,45;0,014
KE;3;-0,7167;0,4833;0,0149
KE;3;-0,7167;0,5167;0,0133
KE;3;-0,7167;0,55;0,0096
KE;3;-0,7167;0,5833;0,0057
KE;3;-0,7167;0,6167;0,0027
KE;3;-0,7167;0,65;0,0011
KE;3;-0,7167;0,6833;0,0003
KE;3;-0,7167;0,7167;0,0001
KE;3;-0,6833;-0,85;0,0001
KE;3;-0,6833;-0,8167;0,0003
KE;3;-0,6833;-0,7833;0,0011
KE;3;-0,6833;-0,75;0,0027
KE;3;-0,6833;-0,7167;0,0058
KE;3;-0,6833;-0,6833;0,01
KE;3;-0,6833;-0,65;0,0143
KE;3;-0,6833;-0,6167;0,0176
KE;3;-0,6833;-0,5833;0,0196
KE;3;-0,6833;-0,55;0,021
KE;3;-0,6833;-0,5167;0,0228
KE;3;-0,6833;-0,4833;0,0246
KE;3;-0,6833;-0,45;0,0263
KE;3;-0,6833;-0,4167;0,0287
KE;3;-0,6833;-0,3833;0,0338
KE;3;-0,6833;-0,35;0,0421
KE;3;-0,6833;-0,3167;0,0502
KE;3;-0,6833;-0,2833;0,0526
KE;3;-0,6833;-0,25;0,0463
KE;3;-0,6833;-0,2167;0,0334
KE;3;-0,6833;-0,1833;0,0197
KE;3;-0,6833;-0,15;0,0094
KE;3;-0,6833;-0,1167;0,0037
KE;3;-0,6833;-0,0833;0,0012
KE;3;-0,6833;-0,05;0,0003
KE;3;-0,6833;-0,0167;0,0002
KE;3;-0,6833;0,0167;0,0004
KE;3;-0,6833;0,05;0,0015
KE;3;-0,6833;0,0833;0,0041
KE;3;-0,6833;0,1167;0,0093
KE;3;-0,6833;0,15;0,0172
KE;3;-0,6833;0,1833;0,0264
KE;3;-0,6833;0,2167;0,0335
KE;3;-0,6833;0,25;0,035
KE;3;-0,6833;0,2833;0,0304
KE;3;-0,6833;0,3167;0,0222
KE;3;-0,6833;0,35;0,0145
KE;3;-0,6833;0,3833;0,0098
KE;3;-0,6833;0,4167;0,0086
KE;3;-0,6833;0,45;0,0092
KE;3;-0,6833;0,4833;0,0096
KE;3;-0,6833;0,5167;0,0085
KE;3;-0,6833;0,55;0,0061
KE;3;-0,6833;0,5833;0,0036
KE;3;-0,6833;0,6167;0,0017
KE;3;-0,6833;0,65;0,0007
KE;3;-0,6833;0,6833;0,0002
KE;3;-0,6833;0,7167;0,0001
KE;3;-0,65;-0,85;0,0001
KE;3;-0,65;-0,8167;0,0002
KE;3;-0,65;-0,7833;0,0007
KE;3;-0,65;-0,75;0,0017
KE;3;-0,65;-0,7167;0,0037
KE;3;-0,65;-0,6833;0,0063
KE;3;-0,65;-0,65;0,0091
KE;3;-0,65;-0,6167;0,0114
KE;3;-0,65;-0,5833;0,013
KE;3;-0,65;-0,55;0,015
KE;3;-0,65;-0,5167;0,018
KE;3;-0,65;-0,4833;0,0218
KE;3;-0,65;-0,45;0,0259
KE;3;-0,65;-0,4167;0,0304
KE;3;-0,65;-0,3833;0,0365
KE;3;-0,65;-0,35;0,0445
KE;3;-0,65;-0,3167;0,0518
KE;3;-0,65;-0,2833;0,0534
KE;3;-0,65;-0,25;0,0465
KE;3;-0,65;-0,2167;0,0335
KE;3;-0,65;-0,1833;0,0197
KE;3;-0,65;-0,15;0,0094
KE;3;-0,65;-0,1167;0,0036
KE;3;-0,65;-0,0833;0,0011
KE;3;-0,65;-0,05;0,0003
KE;3;-0,65;-0,0167;0,0002
KE;3;-0,65;0,0167;0,0005
KE;3;-0,65;0,05;0,0018
KE;3;-0,65;0,0833;0,0048
KE;3;-0,65;0,1167;0,0106
KE;3;-0,65;0,15;0,0193
KE;3;-0,65;0,1833;0,0291
KE;3;-0,65;0,2167;0,0364
KE;3;-0,65;0,25;0,038
KE;3;-0,65;0,2833;0,0331
KE;3;-0,65;0,3167;0,0244
KE;3;-0,65;0,35;0,0156
KE;3;-0,65;0,3833;0,0094
KE;3;-0,65;0,4167;0,0066
KE;3;-0,65;0,45;0,0058
KE;3;-0,65;0,4833;0,0056
KE;3;-0,65;0,5167;0,0049
KE;3;-0,65;0,55;0,0035
KE;3;-0,65;0,5833;0,0021
KE;3;-0,65;0,6167;0,001
KE;3;-0,65;0,65;0,0004
KE;3;-0,65;0,6833;0,0001
KE;3;-0,6167;-0,8167;0,0001
KE;3;-0,6167;-0,7833;0,0004
KE;3;-0,6167;-0,75;0,001
KE;3;-0,6167;-0,7167;0,002
KE;3;-0,6167;-0,6833;0,0035
KE;3;-0,6167;-0,65;0,0051
KE;3;-0,6167;-0,6167;0,0066
KE;3;-0,6167;-0,5833;0,0081
KE;3;-0,6167;-0,55;0,0106
KE;3;-0,6167;-0,5167;0,0149
KE;3;-0,6167;-0,4833;0,0206
KE;3;-0,6167;-0,45;0,0269
KE;3;-0,6167;-0,4167;0,033
KE;3;-0,6167;-0,3833;0,0393
KE;3;-0,6167;-0,35;0,0464
KE;3;-0,6167;-0,3167;0,0522
KE;3;-0,6167;-0,2833;0,0526
KE;3;-0,6167;-0,25;0,0453
KE;3;-0,6167;-0,2167;0,0324
KE;3;-0,6167;-0,1833;0,019
KE;3;-0,6167;-0,15;0,0091
KE;3;-0,6167;-0,1167;0,0035
KE;3;-0,6167;-0,0833;0,0011
KE;3;-0,6167;-0,05;0,0003
KE;3;-0,6167;-0,0167;0,0002
KE;3;-0,6167;0,0167;0,0006
KE;3;-0,6167;0,05;0,002
KE;3;-0,6167;0,0833;0,0054
KE;3;-0,6167;0,1167;0,012
KE;3;-0,6167;0,15;0,0218
KE;3;-0,6167;0,1833;0,0331
KE;3;-0,6167;0,2167;0,0419
KE;3;-0,6167;0,25;0,0445
KE;3;-0,6167;0,2833;0,0399
KE;3;-0,6167;0,3167;0,0302
KE;3;-0,6167;0,35;0,0195
KE;3;-0,6167;0,3833;0,0111
KE;3;-0,6167;0,4167;0,0062
KE;3;-0,6167;0,45;0,0042
KE;3;-0,6167;0,4833;0,0034
KE;3;-0,6167;0,5167;0,0028
KE;3;-0,6167;0,55;0,0021
KE;3;-0,6167;0,5833;0,0013
KE;3;-0,6167;0,6167;0,0006
KE;3;-0,6167;0,65;0,0003
KE;3;-0,6167;0,6833;0,0001
KE;3;-0,5833;-0,8167;0,0001
KE;3;-0,5833;-0,7833;0,0002
KE;3;-0,5833;-0,75;0,0005
KE;3;-0,5833;-0,7167;0,001
KE;3;-0,5833;-0,6833;0,0017
KE;3;-0,5833;-0,65;0,0026
KE;3;-0,5833;-0,6167;0,0036
KE;3;-0,5833;-0,5833;0,0051
KE;3;-0,5833;-0,55;0,008
KE;3;-0,5833;-0,5167;0,0132
KE;3;-0,5833;-0,4833;0,0204
KE;3;-0,5833;-0,45;0,0282
KE;3;-0,5833;-0,4167;0,0353
KE;3;-0,5833;-0,3833;0,0414
KE;3;-0,5833;-0,35;0,0471
KE;3;-0,5833;-0,3167;0,0512
KE;3;-0,5833;-0,2833;0,0506
KE;3;-0,5833;-0,25;0,0431
KE;3;-0,5833;-0,2167;0,0307
KE;3;-0,5833;-0,1833;0,0179
KE;3;-0,5833;-0,15;0,0085
KE;3;-0,5833;-0,1167;0,0033
KE;3;-0,5833;-0,0833;0,001
KE;3;-0,5833;-0,05;0,0003
KE;3;-0,5833;-0,0167;0,0002
KE;3;-0,5833;0,0167;0,0007
KE;3;-0,5833;0,05;0,0021
KE;3;-0,5833;0,0833;0,0058
KE;3;-0,5833;0,1167;0,0128
KE;3;-0,5833;0,15;0,0238
KE;3;-0,5833;0,1833;0,0368
KE;3;-0,5833;0,2167;0,048
KE;3;-0,5833;0,25;0,0528
KE;3;-0,5833;0,2833;0,049
KE;3;-0,5833;0,3167;0,0385
KE;3;-0,5833;0,35;0,0255
KE;3;-0,5833;0,3833;0,0144
KE;3;-0,5833;0,4167;0,0074
KE;3;-0,5833;0,45;0,004
KE;3;-0,5833;0,4833;0,0028
KE;3;-0,5833;0,5167;0,0022
KE;3;-0,5833;0,55;0,0017
KE;3;-0,5833;0,5833;0,0011
KE;3;-0,5833;0,6167;0,0006
KE;3;-0,5833;0,65;0,0003
KE;3;-0,5833;0,6833;0,0001
KE;3;-0,55;-0,7833;0,0001
KE;3;-0,55;-0,75;0,0002
KE;3;-0,55;-0,7167;0,0004
KE;3;-0,55;-0,6833;0,0008
KE;3;-0,55;-0,65;0,0012
KE;3;-0,55;-0,6167;0,0019
KE;3;-0,55;-0,5833;0,0033
KE;3;-0,55;-0,55;0,0065
KE;3;-0,55;-0,5167;0,0121
KE;3;-0,55;-0,4833;0,02
KE;3;-0,55;-0,45;0,0285
KE;3;-0,55;-0,4167;0,0359
KE;3;-0,55;-0,3833;0,0415
KE;3;-0,55;-0,35;0,046
KE;3;-0,55;-0,3167;0,0487
KE;3;-0,55;-0,2833;0,0472
KE;3;-0,55;-0,25;0,0398
KE;3;-0,55;-0,2167;0,0282
KE;3;-0,55;-0,1833;0,0164
KE;3;-0,55;-0,15;0,0078
KE;3;-0,55;-0,1167;0,003
KE;3;-0,55;-0,0833;0,001
KE;3;-0,55;-0,05;0,0003
KE;3;-0,55;-0,0167;0,0002
KE;3;-0,55;0,0167;0,0006
KE;3;-0,55;0,05;0,002
KE;3;-0,55;0,0833;0,0056
KE;3;-0,55;0,1167;0,0127
KE;3;-0,55;0,15;0,0242
KE;3;-0,55;0,1833;0,0387
KE;3;-0,55;0,2167;0,0523
KE;3;-0,55;0,25;0,0599
KE;3;-0,55;0,2833;0,0578
KE;3;-0,55;0,3167;0,0469
KE;3;-0,55;0,35;0,0319
KE;3;-0,55;0,3833;0,0184
KE;3;-0,55;0,4167;0,0094
KE;3;-0,55;0,45;0,0051
KE;3;-0,55;0,4833;0,0036
KE;3;-0,55;0,5167;0,0031
KE;3;-0,55;0,55;0,0026
KE;3;-0,55;0,5833;0,0018
KE;3;-0,55;0,6167;0,0011
KE;3;-0,55;0,65;0,0005
KE;3;-0,55;0,6833;0,0002
KE;3;-0,55;0,7167;0,0001
KE;3;-0,5167;-0,75;0,0001
KE;3;-0,5167;-0,7167;0,0002
KE;3;-0,5167;-0,6833;0,0003
KE;3;-0,5167;-0,65;0,0006
KE;3;-0,5167;-0,6167;0,0011
KE;3;-0,5167;-0,5833;0,0024
KE;3;-0,5167;-0,55;0,0054
KE;3;-0,5167;-0,5167;0,0108
KE;3;-0,5167;-0,4833;0,0186
KE;3;-0,5167;-0,45;0,027
KE;3;-0,5167;-0,4167;0,0342
KE;3;-0,5167;-0,3833;0,0393
KE;3;-0,5167;-0,35;0,0428
KE;3;-0,5167;-0,3167;0,0444
KE;3;-0,5167;-0,2833;0,0423
KE;3;-0,5167;-0,25;0,0353
KE;3;-0,5167;-0,2167;0,0249
KE;3;-0,5167;-0,1833;0,0145
KE;3;-0,5167;-0,15;0,0069
KE;3;-0,5167;-0,1167;0,0027
KE;3;-0,5167;-0,0833;0,0008
KE;3;-0,5167;-0,05;0,0002
KE;3;-0,5167;-0,0167;0,0002
KE;3;-0,5167;0,0167;0,0005
KE;3;-0,5167;0,05;0,0018
KE;3;-0,5167;0,0833;0,0049
KE;3;-0,5167;0,1167;0,0115
KE;3;-0,5167;0,15;0,0227
KE;3;-0,5167;0,1833;0,0377
KE;3;-0,5167;0,2167;0,0531
KE;3;-0,5167;0,25;0,0631
KE;3;-0,5167;0,2833;0,0631
KE;3;-0,5167;0,3167;0,0527
KE;3;-0,5167;0,35;0,0367
KE;3;-0,5167;0,3833;0,0217
KE;3;-0,5167;0,4167;0,0118
KE;3;-0,5167;0,45;0,0072
KE;3;-0,5167;0,4833;0,0059
KE;3;-0,5167;0,5167;0,0056
KE;3;-0,5167;0,55;0,0048
KE;3;-0,5167;0,5833;0,0035
KE;3;-0,5167;0,6167;0,002
KE;3;-0,5167;0,65;0,001
KE;3;-0,5167;0,6833;0,0004
KE;3;-0,5167;0,7167;0,0001
KE;3;-0,4833;-0,7167;0,0001
KE;3;-0,4833;-0,6833;0,0001
KE;3;-0,4833;-0,65;0,0003
KE;3;-0,4833;-0,6167;0,0007
KE;3;-0,4833;-0,5833;0,0018
KE;3;-0,4833;-0,55;0,0044
KE;3;-0,4833;-0,5167;0,0093
KE;3;-0,4833;-0,4833;0,0164
KE;3;-0,4833;-0,45;0,0243
KE;3;-0,4833;-0,4167;0,031
KE;3;-0,4833;-0,3833;0,0357
KE;3;-0,4833;-0,35;0,0382
KE;3;-0,4833;-0,3167;0,0388
KE;3;-0,4833;-0,2833;0,0362
KE;3;-0,4833;-0,25;0,0297
KE;3;-0,4833;-0,2167;0,0207
KE;3;-0,4833;-0,1833;0,012
KE;3;-0,4833;-0,15;0,0057
KE;3;-0,4833;-0,1167;0,0022
KE;3;-0,4833;-0,0833;0,0007
KE;3;-0,4833;-0,05;0,0002
KE;3;-0,4833;-0,0167;0,0001
KE;3;-0,4833;0,0167;0,0004
KE;3;-0,4833;0,05;0,0014
KE;3;-0,4833;0,0833;0,0039
KE;3;-0,4833;0,1167;0,0095
KE;3;-0,4833;0,15;0,0195
KE;3;-0,4833;0,1833;0,0337
KE;3;-0,4833;0,2167;0,0494
